resblock_id,resblock_name,jiedao
id5011000011992,吉富绅花园,夏阳街道
id5011000011993,花苑一村,浦江镇
id5011000011993,谈家港花苑一村,浦江镇
id5011000011994,柳明公寓,莘庄镇
id5011000011995,东苑福邸,莘庄镇
id5011000011996,绿波苑,泗泾镇
id5011000011998,车站西路小区,江湾镇街道
id5011000012001,牡丹路399弄,花木街道
id5011000012002,上陇新村,梅陇镇
id5011000012004,中星海兰苑,江桥镇
id5011000012008,金桥都市花园,浦兴路街道
id5011000012012,园艺新村,七宝镇
id5011000012013,新泾北苑,新泾镇
id5011000012015,陶安小区,华阳路街道
id5011000012016,华理苑,凌云路街道
id5011000012017,贝尚湾公寓,九亭镇
id5011000012018,紫勋风雅苑,虹桥街道
id5011000012019,昌盛苑,彭浦新村街道
id5011000012020,保利海上五月花公寓,菊园新区管委会
id5011000012022,宏润公寓,塘桥街道
id5011000012023,东怡花苑,五里桥街道
id5011000012024,润景苑,洞泾镇
id5011000012025,锦绣河山,金杨新村街道
id5011000012028,盛达家园,淞南镇
id5011000012030,梅陇七村,凌云路街道
id5011000012031,金水苑,南桥镇
id5011000012032,黎平大楼,定海路街道
id5011000012033,三湘四季花城,方松街道
id5011000012034,海尚明城,杨行镇
id5011000012035,由由二村,花木街道
id5011000012035,严镇路75弄,花木街道
id5011000012036,意和家园,广中路街道
id5011000012037,世纪虹苑公寓,虹桥街道
id5011000012038,锦苑小区长宁,仙霞新村街道
id5011000012039,和玉苑,共和新路街道
id5011000012040,望景苑,彭浦镇
id5011000012041,中环1号一期,大场镇
id5011000012041,中环一号一期,大场镇
id5011000012043,长风一村小区,长风新村街道
id5011000012045,东珠苑,真新街道
id5011000012046,贝越流明新苑,张江镇
id5011000012047,佳祥公寓,真如镇
id5011000012048,王满小区,新泾镇
id5011000012049,银海苑,斜土路街道
id5011000012050,中浩云花园,长征镇
id5011000012050,中浩云花园,长征镇
id5011000012051,樱花坊,花木街道
id5011000012052,顺驰美兰湖,罗店镇
id5011000012053,虹欣小区,虹桥街道
id5011000012054,工农四村五街坊,殷行街道
id5011000012055,印象春城,周浦镇
id5011000012057,欣雨佳苑,白鹤镇
id5011000012058,海伦公寓,周家桥街道
id5011000012059,浦江颐城公寓,浦江镇
id5011000012061,招商南桥雅苑,南桥镇
id5011000012062,淞南四村,淞南镇
id5011000012065,龙腾公寓,五角场镇
id5011000012067,莘松二村,莘庄镇
id5011000012068,兰桥公寓,方松街道
id5011000012069,御景龙庭,金山卫镇
id5011000012071,清风丽苑,泥城镇
id5011000012073,松乐苑,岳阳街道
id5011000012074,绿星小区,北蔡镇
id5011000012075,长寿新村闵行,莘庄镇
id5011000012077,极景易家,曹路镇
id5011000012078,朗诗绿色街区,南翔镇
id5011000012079,福竹小区,潍坊新村街道
id5011000012080,保利维拉家园,新江湾城街道
id5011000012083,新虹桥明珠花园,徐泾镇
id5011000012085,嘉和坊,真新街道
id5011000012086,天际蓝桥,江桥镇
id5011000012087,泗塘七村,张庙街道
id5011000012088,南新西园,高行镇
id5011000012090,康乐大楼闸北,北站街道
id5011000012091,住友宝莲,友谊路街道
id5011000012092,海防新村,洋泾街道
id5011000012093,莱阳北小区,沪东新村街道
id5011000012094,淞南二村,淞南镇
id5011000012095,新顾村大家园B区,顾村镇
id5011000012096,报春三村,莘庄镇
id5011000012097,兰坪一村,江川路街道
id5011000012098,江杨名苑,江湾镇街道
id5011000012100,银亿徐汇酩悦,斜土路街道
id5011000012101,海燕苑,惠南镇
id5011000012102,丽江佳苑,江桥镇
id5011000012103,航天小区,五角场街道
id5011000012104,金榜世家,江川路街道
id5011000012105,虹莘新村,莘庄镇
id5011000012106,古华南区,南桥镇
id5011000012106,育秀三区,南桥镇
id5011000012107,书院一号公寓,书院镇
id5011000012108,新城盛景园,赵巷镇
id5011000012108,新城盛景园D区,赵巷镇
id5011000012109,三湘盛世花园,张庙街道
id5011000012110,狮城花苑,漕河泾街道
id5011000012113,梅陇二村,梅陇镇
id5011000012114,加州水郡,新江湾城街道
id5011000012115,宏润韶光花园,顾村镇
id5011000012116,博学家园,三林镇
id5011000012118,新浦江城浦驰路1809弄,浦江镇
id5011000012119,江秋新苑公寓,佘山镇
id5011000012120,延北小区,虹桥街道
id5011000012122,康桥南园,康桥镇
id5011000012123,上南四村,上钢新村街道
id5011000012124,富甸公寓,大宁路街道
id5011000012125,虹韵家园,凉城新村街道
id5011000012127,中粮海景壹号,陆家嘴街道
id5011000012131,淞南六村,淞南镇
id5011000012133,华邦佳苑,合庆镇
id5011000012134,纺大小区,天山路街道
id5011000012135,裕盛豪园公寓,方松街道
id5011000012136,小上海新城,周浦镇
id5011000012137,阳光欧洲公寓,五角场镇
id5011000012138,由由七村,花木街道
id5011000012139,惠城大厦,惠南镇
id5011000012140,惠阳苑,月浦镇
id5011000012141,真西新苑,真如镇
id5011000012142,李园二村,嘉定镇街道
id5011000012143,贝港南区,南桥镇
id5011000012144,奥克苑,南桥镇
id5011000012145,加盟圣蓝,周浦镇
id5011000012146,金缘坊,南码头路街道
id5011000012147,宁波小区,外滩街道
id5011000012148,水木年华花园,凉城新村街道
id5011000012150,虹景公寓,凉城新村街道
id5011000012151,鞍山一村,四平路街道
id5011000012152,枫桦景苑二期,吴泾镇
id5011000012153,体院小区,五角场镇
id5011000012155,黎安三村,莘庄镇
id5011000012156,龙安小区,枫林路街道
id5011000012158,紫欣公寓,莘庄镇
id5011000012160,长虹公寓,仙霞新村街道
id5011000012161,大宁新村,大宁路街道
id5011000012162,共康六村,庙行镇
id5011000012163,上钢七村,上钢新村街道
id5011000012166,昌四小区,周家渡街道
id5011000012167,名门世家浦东,洋泾街道
id5011000012168,松风花园,凌云路街道
id5011000012169,伊格尔公寓,五角场镇
id5011000012170,大和别墅,九亭镇
id5011000012172,大华锦绣华城九街区,北蔡镇
id5011000012173,菊泉新城菊盛路186弄,顾村镇
id5011000012174,海派青城,新桥镇
id5011000012175,安龙小区,仙霞新村街道
id5011000012176,由由新邸,花木街道
id5011000012177,盛宅新村,顾村镇
id5011000012178,永太小区,天平路街道
id5011000012179,长桥三村,长桥街道
id5011000012180,汾西小区,临汾路街道
id5011000012182,源城锦苑,三林镇
id5011000012183,都林嘉苑北苑杨南路1139弄,三林镇
id5011000012184,沪亭小区,九亭镇
id5011000012185,安基大楼,天山路街道
id5011000012186,丽泽荷亭苑,书院镇
id5011000012187,时运苑,长白新村街道
id5011000012188,银桥花苑,浦兴路街道
id5011000012189,幸之苑,高境镇
id5011000012190,金谊河畔,东明路街道
id5011000012191,上海未来,金杨新村街道
id5011000012194,市民新村,半淞园路街道
id5011000012195,丽水豪庭,泗泾镇
id5011000012197,兴浦新村,殷行街道
id5011000012198,碧夏小区,新泾镇
id5011000012198,碧厦小区,新泾镇
id5011000012199,天元公寓,金杨新村街道
id5011000012202,长兴坊,康健新村街道
id5011000012205,华高一村,高行镇
id5011000012208,都市宜家苑,梅陇镇
id5011000012209,南国大厦,半淞园路街道
id5011000012211,民航古北公寓,虹桥街道
id5011000012212,住嘉新苑,张庙街道
id5011000012213,万科燕南园,梅陇镇
id5011000012222,城中花园,周浦镇
id5011000012223,和达家园,洋泾街道
id5011000012224,永和家园,彭浦镇
id5011000012226,临沂八村,南码头路街道
id5011000012227,河间路20弄,大桥街道
id5011000012228,康瞿小区,五里桥街道
id5011000012235,万源城E1,古美街道
id5011000012236,南郊别墅别墅,莘庄工业区
id5011000012237,天山华庭,新泾镇
id5011000012239,锦绣一方名苑,花木街道
id5011000012240,宏莲馨苑,北蔡镇
id5011000012243,嘉美坊,真新街道
id5011000012244,爱建大楼,潍坊新村街道
id5011000012244,爱建大楼,潍坊新村街道
id5011000012246,九歌上郡,七宝镇
id5011000012247,虹梅佳苑,梅陇镇
id5011000012248,梅陇八村,凌云路街道
id5011000012249,双宝小区,广中路街道
id5011000012250,畅翠苑,新华路街道
id5011000012252,锦华大楼,金山卫镇
id5011000012253,新沪东公寓,沪东新村街道
id5011000012254,吕巷社区,吕巷镇
id5011000012255,真南路822弄510支弄,桃浦镇
id5011000012257,翔封公寓,江桥镇
id5011000012258,东四小区,曲阳路街道
id5011000012259,华润中央公园浩翔路99弄公寓,南翔镇
id5011000012260,中大新苑,浦兴路街道
id5011000012261,庆丰新村,盈浦街道
id5011000012262,湘府花园,虹桥镇
id5011000012263,金地格林世界圣琼斯湾,南翔镇
id5011000012265,中山北路1321弄,宜川路街道
id5011000012269,虹兴苑,虹桥镇
id5011000012270,锦程小区,程家桥街道
id5011000012271,莱阳新家园,沪东新村街道
id5011000012274,崧泽公寓,赵巷镇
id5011000012275,久久公寓,江湾镇街道
id5011000012278,金杨四街坊,殷行街道
id5011000012278,金杨新村四街坊,殷行街道
id5011000012279,寿德坊,康健新村街道
id5011000012281,吴淞三村,吴淞街道
id5011000012282,金地佘山天境公寓,赵巷镇
id5011000012283,通华大楼,四平路街道
id5011000012286,龙沟新苑,花木街道
id5011000012287,云山星座苑,金杨新村街道
id5011000012288,中鑫企业广场,桃浦镇
id5011000012290,新昌大厦,广中路街道
id5011000012291,崂山六村,陆家嘴街道
id5011000012292,福泉山路401弄,重固镇
id5011000012293,开鲁一村,殷行街道
id5011000012293,开鲁新村,殷行街道
id5011000012294,芳华路9弄,花木街道
id5011000012296,由由四村,花木街道
id5011000012297,蔷薇八村,梅陇镇
id5011000012298,兆嘉园,漕河泾街道
id5011000012299,东源名都,高行镇
id5011000012304,巨峰家苑公寓,浦兴路街道
id5011000012306,香山新村东北街坊,金杨新村街道
id5011000012308,金沙嘉苑,真新街道
id5011000012309,泗塘一村,张庙街道
id5011000012310,丽都成品,浦兴路街道
id5011000012311,金唐公寓,唐镇
id5011000012312,凯阳公寓,大桥街道
id5011000012313,盛世东苑,高东镇
id5011000012314,紫金花园,九亭镇
id5011000012316,海港大楼,欧阳路街道
id5011000012317,打虎大楼,四平路街道
id5011000012319,建德小区,瑞金二路街道
id5011000012320,春申府邸,莘庄镇
id5011000012322,寿山坊,康健新村街道
id5011000012323,艾东小区,北蔡镇
id5011000012324,顺驰蓝湾,夏阳街道
id5011000012325,五原小区,湖南路街道
id5011000012326,九亭苑,九亭镇
id5011000012327,瑞丰园,大场镇
id5011000012329,爱法新城,沪东新村街道
id5011000012332,上海康城四期,莘庄镇
id5011000012333,逸庭苑,方松街道
id5011000012335,八一小区,曲阳路街道
id5011000012336,汇贤阁,九亭镇
id5011000012336,汇贤阁公寓,九亭镇
id5011000012337,市光四村,殷行街道
id5011000012339,银龙新村,平凉路街道
id5011000012340,忠烈小区,江湾镇街道
id5011000012342,北茶园,五角场街道
id5011000012343,金棠苑,张庙街道
id5011000012344,虹桥衡园,虹桥镇
id5011000012345,沁春园二村,莘庄镇
id5011000012346,华天小区,川沙新镇
id5011000012347,龙阳小区,塘桥街道
id5011000012348,宝康大厦,康桥镇
id5011000012348,保康大厦,康桥镇
id5011000012349,浦东星河湾,花木街道
id5011000012350,海岸景苑,柘林镇
id5011000012351,三湘花苑,广中路街道
id5011000012352,银山小区,金杨新村街道
id5011000012353,嘉德坊,真新街道
id5011000012354,嘉城雅颂湾,江桥镇
id5011000012355,茂盛城市花园,七宝镇
id5011000012356,逸仙二村,高境镇
id5011000012357,新南家园,南桥镇
id5011000012358,天乐新村,方松街道
id5011000012359,华漕新村,华漕镇
id5011000012360,嘉善坊,真新街道
id5011000012361,团结花苑,莘庄镇
id5011000012362,南苑新世纪公寓,菊园新区管委会
id5011000012363,林云小区,曲阳路街道
id5011000012363,曲阳林云小区,曲阳路街道
id5011000012364,夏阳湖国际花园,夏阳街道
id5011000012365,佳宝三村,七宝镇
id5011000012367,古美一村,古美街道
id5011000012368,未来域,三林镇
id5011000012369,富特四村,高桥镇
id5011000012370,屹立家园,庙行镇
id5011000012371,周康四村,康桥镇
id5011000012372,上南大厦,周家渡街道
id5011000012373,钻石公寓,虹桥街道
id5011000012376,龙州小区,凌云路街道
id5011000012377,绿园五村,新泾镇
id5011000012378,好日子大家园D区,顾村镇
id5011000012379,潼港四村,高桥镇
id5011000012380,古美三村,古美街道
id5011000012383,达城锦园,周浦镇
id5011000012384,卫茂大厦,芷江西路街道
id5011000012385,复旦小区,凉城新村街道
id5011000012386,金棕榈公寓,芷江西路街道
id5011000012388,西湖苑,莘庄镇
id5011000012390,罗山四村,金杨新村街道
id5011000012391,金菊小区,新泾镇
id5011000012392,海潮公寓,半淞园路街道
id5011000012393,虹景小区,仙霞新村街道
id5011000012394,申亚瑞庭,江苏路街道
id5011000012395,龙邸大厦,四川北路街道
id5011000012396,广中二村,广中路街道
id5011000012398,绿地香颂浦东公寓,康桥镇
id5011000012398,绿地香颂浦东别墅,康桥镇
id5011000012399,东苑怡景园,古美街道
id5011000012400,虹梅小区徐汇,虹桥镇
id5011000012400,虹梅小区,虹桥镇
id5011000012401,石光小区,石泉路街道
id5011000012402,星河景苑,江川路街道
id5011000012403,金平小区,江川路街道
id5011000012404,天馨花园公寓,杨行镇
id5011000012405,明纶园,康桥镇
id5011000012407,万博家园,华漕镇
id5011000012408,丽景新苑,真新街道
id5011000012410,仙都绿苑,金杨新村街道
id5011000012410,宝宸共和家园,金杨新村街道
id5011000012411,乾弘佳园,广中路街道
id5011000012413,丰业广元公寓,徐家汇街道
id5011000012414,兰坪二村,江川路街道
id5011000012415,唐山新苑,提篮桥街道
id5011000012416,昭化小区,华阳路街道
id5011000012417,中园小区,虹桥街道
id5011000012418,万科金色里程公寓,三林镇
id5011000012419,禄德嘉苑,杨行镇
id5011000012420,惠国公寓,半淞园路街道
id5011000012421,新弘国际城公寓,新桥镇
id5011000012422,中原一村,殷行街道
id5011000012423,江南星城,古美街道
id5011000012423,江南星城一期,古美街道
id5011000012424,白金湾广场公寓,提篮桥街道
id5011000012424,白金湾府邸,提篮桥街道
id5011000012424,白金湾府邸公寓,提篮桥街道
id5011000012425,麒麟大厦,嘉兴路街道
id5011000012427,恺源景江苑,友谊路街道
id5011000012428,宝景苑一期,淞南镇
id5011000012428,宝景苑,淞南镇
id5011000012429,嘉乐公寓,天平路街道
id5011000012430,梅陇九村,凌云路街道
id5011000012431,新城尚景,淞南镇
id5011000012433,百佳花园,新桥镇
id5011000012434,春申丽园,莘庄镇
id5011000012437,汇丽小区,打浦桥街道
id5011000012441,大江苑,中山街道
id5011000012444,荣成小区,陆家嘴街道
id5011000012445,华航小区,华阳路街道
id5011000012446,宏伦大厦,嘉兴路街道
id5011000012447,兴平昌苑,五角场街道
id5011000012449,协合花苑,北新泾街道
id5011000012450,招远小区,陆家嘴街道
id5011000012451,金盛佳苑,唐镇
id5011000012453,布鲁斯小镇公寓,惠南镇
id5011000012453,布鲁斯小镇一期,惠南镇
id5011000012454,霍兰公寓,平凉路街道
id5011000012455,华侨城普陀,长寿路街道
id5011000012456,凌二小区,洋泾街道
id5011000012459,财大公寓,五角场街道
id5011000012460,桃源艺筑,惠南镇
id5011000012461,和田小区,芷江西路街道
id5011000012463,凌三小区,洋泾街道
id5011000012464,华亭新苑,方松街道
id5011000012465,上南一村,周家渡街道
id5011000012466,广盛公寓,宝山路街道
id5011000012469,浦航新城中城苑,浦江镇
id5011000012469,浦航新城中城苑,浦江镇
id5011000012470,现代星洲城,江浦路街道
id5011000012473,右岸嘉园,菊园新区管委会
id5011000012475,万康家园,江湾镇街道
id5011000012476,江南苑,莘庄镇
id5011000012477,泾东小区,洋泾街道
id5011000012478,杨东小区,花木街道
id5011000012481,共和新苑,庙行镇
id5011000012482,香楠小区,张江镇
id5011000012484,万科晶源,赵巷镇
id5011000012484,万科晶源别墅,赵巷镇
id5011000012485,金霄大厦,莘庄镇
id5011000012486,星福家园,大场镇
id5011000012487,乾阳佳园,五角场街道
id5011000012488,光华园,长桥街道
id5011000012489,莘松三村,莘庄镇
id5011000012490,五岭小区,五里桥街道
id5011000012491,明泉公寓,七宝镇
id5011000012492,华都公寓,虹桥镇
id5011000012493,绿茵苑闵行,莘庄镇
id5011000012494,中科小区徐汇,徐家汇街道
id5011000012495,银杏新村,华漕镇
id5011000012496,兴荣家园,南码头路街道
id5011000012497,原野花园,方松街道
id5011000012499,景怡佳苑,南桥镇
id5011000012500,东泉佳苑,漕河泾街道
id5011000012501,昆阳小区,江川路街道
id5011000012502,展宏大厦,甘泉路街道
id5011000012503,城南丽景新苑,奉城镇
id5011000012504,外冈新苑,外冈镇
id5011000012505,星云小区,花木街道
id5011000012506,新黄小区,甘泉路街道
id5011000012507,德邑小城公寓,方松街道
id5011000012511,丰华苑,江桥镇
id5011000012512,杨宅小区,新华路街道
id5011000012513,尚城河滨,七宝镇
id5011000012515,中海馨园,漕河泾街道
id5011000012515,中海馨园,漕河泾街道
id5011000012516,新联大楼,天山路街道
id5011000012517,旭辉朗香郡,华泾镇
id5011000012518,东航小区,枫林路街道
id5011000012519,宝悦家苑,罗泾镇
id5011000012520,华浜二村,淞南镇
id5011000012521,佘山翠庭,佘山镇
id5011000012522,许昌路1471弄,江浦路街道
id5011000012523,延吉七村,延吉新村街道
id5011000012524,鼎隆大厦,洋泾街道
id5011000012525,玉兰三村,安亭镇
id5011000012526,果园小区,南桥镇
id5011000012527,新北小区,江湾镇街道
id5011000012528,欣晟家园,塘桥街道
id5011000012529,永清新村,吴淞街道
id5011000012530,长顺坊,康健新村街道
id5011000012532,中冶尚城,高行镇
id5011000012534,友谊家园,杨行镇
id5011000012536,画家村,徐泾镇
id5011000012536,朱家门小区,徐泾镇
id5011000012537,明日新苑,真新街道
id5011000012538,川杨新苑一期,张江镇
id5011000012539,文沁苑,长风新村街道
id5011000012540,潼港一村,高桥镇
id5011000012541,同馨苑,唐镇
id5011000012542,园南二村,长桥街道
id5011000012543,海尚康庭,康桥镇
id5011000012544,兴日家园,永丰街道
id5011000012545,安亭雅苑,安亭镇
id5011000012547,清水蓝湾,大场镇
id5011000012549,马陆清水湾,马陆镇
id5011000012550,嘉实上城名都,安亭镇
id5011000012550,嘉实上城名都公寓,安亭镇
id5011000012552,光大花园,虹桥镇
id5011000012553,瑞和新苑,浦江镇
id5011000012553,瑞和新苑浦涛路400弄,浦江镇
id5011000012554,富力桃园别墅,香花桥街道
id5011000012555,华盛名门,川沙新镇
id5011000012556,通河八村,张庙街道
id5011000012558,中银淮海苑,新华路街道
id5011000012559,天马大厦,大桥街道
id5011000012560,景谷苑,江川路街道
id5011000012561,新凯家园二期,泗泾镇
id5011000012562,泰山二村,宜川路街道
id5011000012567,万豪公寓,北站街道
id5011000012568,瑞虹新城三期,嘉兴路街道
id5011000012571,兴泉小区,彭浦新村街道
id5011000012572,桂林新苑,田林街道
id5011000012575,顺风公寓,打浦桥街道
id5011000012578,凤城二村,控江路街道
id5011000012579,广茂苑,彭浦镇
id5011000012580,龙悦大厦,打浦桥街道
id5011000012581,保利西子湾,方松街道
id5011000012582,华能城市花园,友谊路街道
id5011000012583,新逸仙公寓,淞南镇
id5011000012584,大上海紫金城,广中路街道
id5011000012585,泾西一村,洋泾街道
id5011000012586,民生一村,洋泾街道
id5011000012587,民星二村,殷行街道
id5011000012589,上安大厦,洋泾街道
id5011000012590,中星恬园,洋泾街道
id5011000012591,新湖明珠城,长寿路街道
id5011000012592,梧桐城邦公寓,大场镇
id5011000012592,梧桐城邦二期,大场镇
id5011000012593,丽丽小区,打浦桥街道
id5011000012594,山水苑,欧阳路街道
id5011000012595,文汇小区长宁,华阳路街道
id5011000012596,北方花苑,半淞园路街道
id5011000012597,梅福花苑,江湾镇街道
id5011000012598,打浦大楼,打浦桥街道
id5011000012599,华业公寓,打浦桥街道
id5011000012600,东兰小区,古美街道
id5011000012601,茅台东苑,仙霞新村街道
id5011000012602,衡山路259号,天平路街道
id5011000012603,美岸栖庭公寓,高境镇
id5011000012604,荷三小区,浦兴路街道
id5011000012607,飘鹰花苑,嘉兴路街道
id5011000012608,桃浦五村迎春苑,桃浦镇
id5011000012609,玉兰香苑二期,张江镇
id5011000012611,真光第四小区,真如镇
id5011000012612,中祥龙柏苑,虹桥镇
id5011000012613,日晖一村,斜土路街道
id5011000012615,虹桥首席,虹桥镇
id5011000012616,延安公寓长宁,华阳路街道
id5011000012618,东安大楼徐汇,枫林路街道
id5011000012620,廊下大街196弄,廊下镇
id5011000012622,五月花都荟豪庭公寓,芷江西路街道
id5011000012622,五月花都荟豪庭,芷江西路街道
id5011000012625,海三小区,洋泾街道
id5011000012626,丰华家园,江湾镇街道
id5011000012627,盈标花园,金桥镇
id5011000012628,浦兴苑,浦兴路街道
id5011000012630,金桥名都,浦兴路街道
id5011000012631,东苑半岛花园公寓,古美街道
id5011000012632,水岸金桥苑,江桥镇
id5011000012633,公捷苑,方松街道
id5011000012634,宝华城市花园,广中路街道
id5011000012635,康庭苑,康桥镇
id5011000012636,罗山七村,金杨新村街道
id5011000012636,博山公寓,金杨新村街道
id5011000012637,春辉新村,莘庄工业区
id5011000012638,东苑利景花苑,莘庄镇
id5011000012639,红春一公寓,虹桥镇
id5011000012640,控江新村,长白新村街道
id5011000012642,爱法新都二期,浦兴路街道
id5011000012645,建新公寓,老西门街道
id5011000012646,和平商厦,嘉兴路街道
id5011000012647,建华公寓,花木街道
id5011000012648,枫桥湾名邸,淞南镇
id5011000012650,伟业金锦苑三村,沪东新村街道
id5011000012651,泾华新村,洋泾街道
id5011000012652,凌一小区,洋泾街道
id5011000012653,都市花苑,淞南镇
id5011000012655,云舫小区,提篮桥街道
id5011000012656,向阳新村,罗店镇
id5011000012656,向阳新村崇明,罗店镇
id5011000012657,复地翠堤苑别墅,方松街道
id5011000012658,莱英北郡公寓,安亭镇
id5011000012659,宝林三村,友谊路街道
id5011000012660,临忻七村,南码头路街道
id5011000012660,兰陵路24弄,南码头路街道
id5011000012661,宝山七村,友谊路街道
id5011000012662,云莲苑,周家渡街道
id5011000012663,富弘苑,顾村镇
id5011000012664,学前一村,高桥镇
id5011000012665,留水园别墅,盈浦街道
id5011000012666,田林四村,田林街道
id5011000012667,明华一村,东平镇
id5011000012668,江南清漪园,惠南镇
id5011000012669,薇馨家园,梅陇镇
id5011000012670,呼玛一村,张庙街道
id5011000012672,嘉旺苑,江桥镇
id5011000012674,虹康新苑,新泾镇
id5011000012675,天申大楼,新泾镇
id5011000012676,中海万锦城一期公寓,天目西路街道
id5011000012676,中海万锦城一期,天目西路街道
id5011000012677,金泰公寓,七宝镇
id5011000012678,成发苑,三林镇
id5011000012679,枫泽苑,颛桥镇
id5011000012680,悦来小区,小东门街道
id5011000012681,虹园八村,新泾镇
id5011000012682,万峰小区,江湾镇街道
id5011000012683,金都雅苑公寓,南桥镇
id5011000012685,紫薇二村,华漕镇
id5011000012686,同盛公寓,南翔镇
id5011000012688,永久公寓,大桥街道
id5011000012690,汇丽苑,周浦镇
id5011000012691,水韵悦城,金山卫镇
id5011000012693,陈湾小区,南桥镇
id5011000012698,淞南九村,淞南镇
id5011000012698,淞南九村南区,淞南镇
id5011000012699,春馨苑,梅陇镇
id5011000012700,广中五村,广中路街道
id5011000012701,鎏园,淞南镇
id5011000012702,祥腾生活广场,淞南镇
id5011000012703,锦馨公寓,田林街道
id5011000012704,钱桥新苑,青村镇
id5011000012705,广虹公寓,徐泾镇
id5011000012706,颐亭花园公寓,九亭镇
id5011000012707,明和苑,五角场街道
id5011000012708,龙港新村,花木街道
id5011000012709,兰沁苑,张江镇
id5011000012711,芳沁苑,彭浦镇
id5011000012712,品赏碧云,花木街道
id5011000012715,淞虹苑,新泾镇
id5011000012716,锦华东南苑,北蔡镇
id5011000012717,金虹大厦,虹桥镇
id5011000012718,文艺大楼,新华路街道
id5011000012719,金虹苑小区,新泾镇
id5011000012720,墅外金柳湾,康桥镇
id5011000012721,景和茗苑,莘庄镇
id5011000012722,丰庄十三街坊,真新街道
id5011000012723,西郊九韵城,华漕镇
id5011000012724,殷高小区,高境镇
id5011000012725,淞南五村,淞南镇
id5011000012726,玉兰二村,安亭镇
id5011000012727,银都二村闸北,彭浦新村街道
id5011000012727,银都二村,彭浦新村街道
id5011000012728,银春小区,颛桥镇
id5011000012729,呼玛四村,张庙街道
id5011000012730,大众花苑,新江湾城街道
id5011000012731,淞南一村,淞南镇
id5011000012732,桃园公寓,川沙新镇
id5011000012732,桃园公寓川沙,川沙新镇
id5011000012733,凤庆小区,江川路街道
id5011000012737,华阴小区,宜川路街道
id5011000012739,松花一村,长白新村街道
id5011000012746,新泾三村,北新泾街道
id5011000012747,欣春苑,宣桥镇
id5011000012748,贝越水岸名邸,川沙新镇
id5011000012750,清池苑,北新泾街道
id5011000012751,美邻苑,华漕镇
id5011000012753,众众德尚世嘉,颛桥镇
id5011000012754,长虹大厦,共和新路街道
id5011000012755,西木小区,枫林路街道
id5011000012756,张家浜小区,江浦路街道
id5011000012756,双辽支路45弄,江浦路街道
id5011000012757,金都花好悦园,颛桥镇
id5011000012758,同安苑,天山路街道
id5011000012759,繁荣昌盛,潍坊新村街道
id5011000012759,新荣大楼,潍坊新村街道
id5011000012759,新盛大楼,潍坊新村街道
id5011000012760,绿寓,广中路街道
id5011000012761,紫荆园,康健新村街道
id5011000012762,广苑小区,凉城新村街道
id5011000012763,新月翡翠园,月浦镇
id5011000012764,高景花园,徐泾镇
id5011000012766,莘梓苑,莘庄镇
id5011000012767,秀水苑黄浦,小东门街道
id5011000012768,晟业佳苑,大桥街道
id5011000012770,绿地新干线,颛桥镇
id5011000012771,精文苑,半淞园路街道
id5011000012772,静安均泰丽轩,曹家渡街道
id5011000012773,乾骏园,漕河泾街道
id5011000012775,大木小区,斜土路街道
id5011000012776,通协小区,新泾镇
id5011000012777,绿地峰汇,惠南镇
id5011000012778,清涧三街坊,真如镇
id5011000012779,中环家园,长征镇
id5011000012780,野奴泾小区,新泾镇
id5011000012781,康碧苑,奉城镇
id5011000012782,昌鑫协和园,张庙街道
id5011000012784,俞一小区,龙华街道
id5011000012785,豫欣公寓,半淞园路街道
id5011000012787,霍新小区,平凉路街道
id5011000012788,凯润金城,四川北路街道
id5011000012789,建工天峰公寓,曲阳路街道
id5011000012790,新芳邻,曹路镇
id5011000012791,鸿宝二村,南桥镇
id5011000012792,东都豪苑,祝桥镇
id5011000012793,南江苑,北蔡镇
id5011000012794,梅陇四村,凌云路街道
id5011000012796,锦绣天第花园,花木街道
id5011000012797,浦江公馆,小东门街道
id5011000012799,新路大楼,斜土路街道
id5011000012801,武夷大楼,周家桥街道
id5011000012802,凉城三村,凉城新村街道
id5011000012804,中华东波小区,老西门街道
id5011000012806,家乐苑,凌云路街道
id5011000012807,艺泰安邦,宣桥镇
id5011000012808,海光大楼,洋泾街道
id5011000012809,风荷云墅公寓,古美街道
id5011000012810,明城玫瑰园,海湾镇
id5011000012810,明城新村,海湾镇
id5011000012811,香泉小区,长征镇
id5011000012812,沁富佳苑,安亭镇
id5011000012813,麦克花园公寓,漕河泾街道
id5011000012814,城市名园,殷行街道
id5011000012814,城市名园,殷行街道
id5011000012817,富浩花园,张庙街道
id5011000012818,陇南小区,梅陇镇
id5011000012820,恒盛鼎城圣都汇,桃浦镇
id5011000012821,车南小区,江湾镇街道
id5011000012822,红叶别墅,颛桥镇
id5011000012825,西环新村,莘庄镇
id5011000012827,南苑十村,菊园新区管委会
id5011000012828,世博家园十一街坊,浦江镇
id5011000012829,荣和苑,彭浦镇
id5011000012830,岭南雅苑,高境镇
id5011000012831,三林新村永泰路468弄,三林镇
id5011000012831,三林新村,三林镇
id5011000012832,洛东苑,共和新路街道
id5011000012833,朗诗绿岛公寓,罗店镇
id5011000012836,始信北苑,金杨新村街道
id5011000012837,水清二村,莘庄镇
id5011000012838,海辰馨苑,山阳镇
id5011000012839,东郊半岛,祝桥镇
id5011000012841,鞍山八村,四平路街道
id5011000012842,港驳小区,塘桥街道
id5011000012844,虹桥晶典苑,虹桥镇
