resblock_id,resblock_name,jiedao
id5011000001473,洛川东路420号,共和新路街道
id5011000001477,德华四村,南翔镇
id5011000001480,芷江中路363弄,宝山路街道
id5011000001482,保利梧桐语别墅,新成路街道
id5011000001482,保利梧桐语别墅,新成路街道
id5011000001483,莲园路560弄,北蔡镇
id5011000001484,乐爱路215弄,徐泾镇
id5011000001486,立诚苑,川沙新镇
id5011000001487,望佳一村,浦江镇
id5011000001489,妙栏路200弄,川沙新镇
id5011000001491,龙达新苑,奉城镇
id5011000001492,滨海一村,金山卫镇
id5011000001494,平凉路245弄,平凉路街道
id5011000001496,景瑞花园,江湾镇街道
id5011000001497,许昌路1600号,江浦路街道
id5011000001497,三峰大厦,江浦路街道
id5011000001498,汇善嘉苑,航头镇
id5011000001499,密云路250弄,欧阳路街道
id5011000001500,东外街36弄,中山街道
id5011000001502,恒福家园,航头镇
id5011000001506,宝华铂翠豪庭,朱泾镇
id5011000001507,黑鱼弄小区,岳阳街道
id5011000001509,杨泰公寓,杨行镇
id5011000001511,河畔雅苑,岳阳街道
id5011000001512,大盈公寓,盈浦街道
id5011000001514,住友昌盛新苑,周家渡街道
id5011000001515,运通路728弄,合庆镇
id5011000001520,金隆家园,高东镇
id5011000001521,闻喜路806弄,彭浦新村街道
id5011000001522,玉田路262弄,曲阳路街道
id5011000001524,鹤祥苑,白鹤镇
id5011000001525,金桂一村,安亭镇
id5011000001526,紫荆三村,安亭镇
id5011000001528,镇东新村,罗店镇
id5011000001529,杨树浦路3061弄,定海路街道
id5011000001531,尼德兰官邸,高桥镇
id5011000001532,凌桥苑,高桥镇
id5011000001534,马泾桥四村,月浦镇
id5011000001538,天馨花园别墅,杨行镇
id5011000001539,共康雅苑,庙行镇
id5011000001540,佳宝新村,七宝镇
id5011000001541,物华路92号,嘉兴路街道
id5011000001544,幸福小区,新华路街道
id5011000001548,恒泰家园,庙行镇
id5011000001549,骏苑,颛桥镇
id5011000001549,骏苑二期,颛桥镇
id5011000001551,航欣苑,航头镇
id5011000001553,中山北一路240号,广中路街道
id5011000001556,电机四村,江川路街道
id5011000001561,崧泽华城佳福雅苑,赵巷镇
id5011000001564,盛世豪园二期,五角场镇
id5011000001566,市民村,徐家汇街道
id5011000001567,安顺路273号,虹桥街道
id5011000001571,祥宾新村,华漕镇
id5011000001572,安亭新苑,安亭镇
id5011000001573,小木桥路318号,枫林路街道
id5011000001577,申圃花园,漕河泾街道
id5011000001580,裕丰路201弄,南翔镇
id5011000001582,环镇北路323弄,大场镇
id5011000001583,环镇北路509弄,大场镇
id5011000001585,上大阳光乾心园,大场镇
id5011000001586,百合苑别墅,南桥镇
id5011000001587,绿地香颂奉贤公寓,海湾镇
id5011000001588,象屿大宁悦府,大宁路街道
id5011000001589,颛溪七村,颛桥镇
id5011000001593,鹏裕苑,北蔡镇
id5011000001594,众众家园南苑,莘庄镇
id5011000001595,洛川东路160号,共和新路街道
id5011000001598,爱家华城,川沙新镇
id5011000001602,汽联大厦,枫林路街道
id5011000001604,泉灵小区,彭浦新村街道
id5011000001607,友谊二村,广中路街道
id5011000001608,阳曲路800弄,临汾路街道
id5011000001609,龙泽家园,周浦镇
id5011000001611,瞿溪路115号,半淞园路街道
id5011000001611,瞿溪路115-131号,半淞园路街道
id5011000001612,同心路977号,广中路街道
id5011000001613,高安路62号,天平路街道
id5011000001614,路劲上海派,安亭镇
id5011000001615,药局弄95弄,老西门街道
id5011000001617,宝莲府邸公寓,友谊路街道
id5011000001623,徐汇世家花园,田林街道
id5011000001625,龙柏一村,虹桥镇
id5011000001626,周家嘴路4450号,定海路街道
id5011000001626,沈家桥小区,定海路街道
id5011000001627,延长中路390号,大宁路街道
id5011000001628,海潮路240弄,半淞园路街道
id5011000001633,虹桥名墅,赵巷镇
id5011000001635,安顺路363号,虹桥街道
id5011000001636,融信铂湾公寓,赵巷镇
id5011000001636,融信铂湾公寓,赵巷镇
id5011000001638,白牛二村,枫泾镇
id5011000001639,洞乐路77弄,洞泾镇
id5011000001639,洞乐路77弄,洞泾镇
id5011000001639,洞乐路77弄待失效,洞泾镇
id5011000001640,三八新村,惠南镇
id5011000001643,南苑九村,菊园新区管委会
id5011000001645,九龙仓兰宫,方松街道
id5011000001646,城中路41弄,嘉定镇街道
id5011000001647,云锦新苑,泥城镇
id5011000001648,北大街280弄,嘉定镇街道
id5011000001649,桥英馨苑,石化街道
id5011000001651,白银时代,菊园新区管委会
id5011000001651,铂金府,菊园新区管委会
id5011000001653,祝城路85弄,祝桥镇
id5011000001654,松汇中路39弄,岳阳街道
id5011000001655,锦园坊,惠南镇
id5011000001657,塔城东路255弄,新成路街道
id5011000001659,景展家园,廊下镇
id5011000001662,平顺路790弄,彭浦新村街道
id5011000001664,曲阳路487弄,欧阳路街道
id5011000001665,鸿达嘉苑,新成路街道
id5011000001666,听潮七村,惠南镇
id5011000001667,新风新村,朱家角镇
id5011000001669,鑫通公寓,惠南镇
id5011000001670,化工二三村,凌云路街道
id5011000001671,西南新村,惠南镇
id5011000001673,延吉东路5弄,长白新村街道
id5011000001678,淞滨路77弄,吴淞街道
id5011000001679,海燕二村,惠南镇
id5011000001681,万博欣园,华漕镇
id5011000001682,中冶锦园,月浦镇
id5011000001684,周东二村,周浦镇
id5011000001685,江桥佳苑,江桥镇
id5011000001687,领峰华庭,马陆镇
id5011000001688,船舶新村,沪东新村街道
id5011000001689,康博佳苑,重固镇
id5011000001690,三泉路424弄,彭浦新村街道
id5011000001692,上大阳光乾澄园,大场镇
id5011000001693,环镇北路400弄,大场镇
id5011000001694,聚丰福邸,大场镇
id5011000001695,祥德路339弄,欧阳路街道
id5011000001697,丽江苑,南桥镇
id5011000001698,殷行路718弄,殷行街道
id5011000001708,齐河三小区,周家渡街道
id5011000001714,徐汇公园道壹号,漕河泾街道
id5011000001715,多伦路165号,四川北路街道
id5011000001718,凌兆新村凌兆路586弄,东明路街道
id5011000001718,凌兆新村凌兆路711弄,东明路街道
id5011000001718,凌兆新村五村南区,东明路街道
id5011000001719,凌兆新村凌兆路530弄,东明路街道
id5011000001719,凌兆新村六村,东明路街道
id5011000001720,凌兆新村上浦路565弄,东明路街道
id5011000001721,凌兆新村凌兆路500弄,东明路街道
id5011000001722,凌兆新村凌兆路256弄,三林镇
id5011000001723,凌兆新村上浦路36弄,东明路街道
id5011000001723,凌兆新村凌兆路711弄,东明路街道
id5011000001723,凌兆新村七村一街坊,东明路街道
id5011000001724,岭南苑凌兆路99弄,三林镇
id5011000001725,凌兆新村上浦路336弄,东明路街道
id5011000001726,青云路722号,芷江西路街道
id5011000001729,凌兆新村凌兆路379弄,东明路街道
id5011000001729,凌兆新村,东明路街道
id5011000001730,凌兆新村,东明路街道
id5011000001730,凌兆新村上浦路202弄,东明路街道
id5011000001732,西姚家弄51号,小东门街道
id5011000001734,中山南路1752号,半淞园路街道
id5011000001735,惠康苑,惠南镇
id5011000001736,慧华东苑,大场镇
id5011000001738,曹杨新村,曹杨新村街道
id5011000001740,颂和苑,浦江镇
id5011000001741,贤居苑,川沙新镇
id5011000001744,长安小区,四川北路街道
id5011000001746,华园,虹桥街道
id5011000001747,番禺路405号,新华路街道
id5011000001750,长顺路12号,虹桥街道
id5011000001751,世晶花苑,五角场镇
id5011000001752,一品漫城二期,浦江镇
id5011000001754,同心路905号,广中路街道
id5011000001755,洛川东路352弄,共和新路街道
id5011000001756,丽友新村,七宝镇
id5011000001759,海淞苑,吴淞街道
id5011000001762,永达城市公寓,川沙新镇
id5011000001764,武川路222弄,五角场街道
id5011000001765,广中路454号,广中路街道
id5011000001766,万宇漓水花苑,新桥镇
id5011000001770,愚园路473号,静安寺街道
id5011000001770,愚园路473-479号单,静安寺街道
id5011000001771,沪太支路1005弄,大场镇
id5011000001774,芳草路238弄,花木街道
id5011000001781,枫丹别院别墅,枫泾镇
id5011000001781,枫丹别院公寓,枫泾镇
id5011000001782,上海天玺,湖南路街道
id5011000001783,同盛豪园,古美街道
id5011000001787,三兴苑,江湾镇街道
id5011000001790,南洋瑞都剑桥府邸别墅,江川路街道
id5011000001792,谈家桥路85弄,共和新路街道
id5011000001795,新成八坊,新成路街道
id5011000001797,远东一村,五角场镇
id5011000001798,嘉康坊,菊园新区管委会
id5011000001799,绿地·路易宫别墅,吕巷镇
id5011000001802,富辰花苑,罗店镇
id5011000001803,宏伟新村,唐镇
id5011000001805,申和苑,中山街道
id5011000001806,西门新村,惠南镇
id5011000001807,芙蓉金厢园,安亭镇
id5011000001808,嘉禾名邸,岳阳街道
id5011000001809,金杨新村四街坊,金杨新村街道
id5011000001809,金杨新村四街坊错盘,金杨新村街道
id5011000001811,富长苑,罗店镇
id5011000001812,市光路70弄,五角场镇
id5011000001813,旺族家园,川沙新镇
id5011000001815,小港新村,城桥镇
id5011000001816,翔茂新村,亭林镇
id5011000001818,富源花苑,新河镇
id5011000001820,龙馨公寓,川沙新镇
id5011000001824,江川二村,泗泾镇
id5011000001828,韩村路777弄,南桥镇
id5011000001828,上院,南桥镇
id5011000001829,龙腾小区,江湾镇街道
id5011000001832,控江路18弄,长白新村街道
id5011000001833,东南三村,周浦镇
id5011000001835,花山名苑,高桥镇
id5011000001837,新成五坊,新成路街道
id5011000001838,长桥六村,长桥街道
id5011000001839,清风佳苑,泥城镇
id5011000001843,通乐小区,岳阳街道
id5011000001844,金桥路226弄,金杨新村街道
id5011000001845,洪中新村,新海镇
id5011000001846,月浦二村,月浦镇
id5011000001847,泰燕华庭,惠南镇
id5011000001848,虹梅景苑二街坊,吴泾镇
id5011000001849,嘉城馥邸,江桥镇
id5011000001852,洛川中路980号,共和新路街道
id5011000001858,浦江世博家园十五街坊,浦江镇
id5011000001859,浦江世博家园十三街坊,浦江镇
id5011000001860,浦江世博家园十二街坊,浦江镇
id5011000001861,浦江世博家园十街坊,浦江镇
id5011000001862,浦江世博家园九街坊,浦江镇
id5011000001863,浦江世博家园八街坊,浦江镇
id5011000001864,浦江世博家园四街坊,浦江镇
id5011000001865,浦江世博家园二街坊,浦江镇
id5011000001866,景舒苑十村,浦江镇
id5011000001866,景舒苑十村东区,浦江镇
id5011000001868,景舒苑七村,浦江镇
id5011000001869,钻石苑,川沙新镇
id5011000001871,新浦江城浦晓路112弄,浦江镇
id5011000001871,浦江华侨城6期,浦江镇
id5011000001872,新浦江城浦驰路1336弄,浦江镇
id5011000001873,新浦江城浦申路1288弄,浦江镇
id5011000001874,新浦江城浦驰路1335弄,浦江镇
id5011000001874,新浦江城四期,浦江镇
id5011000001875,创欣公寓,周浦镇
id5011000001876,后长街91弄,三林镇
id5011000001877,长欣新苑,定海路街道
id5011000001883,马厂路49弄,提篮桥街道
id5011000001884,丰庄四村,真新街道
id5011000001885,五里桥路254号,五里桥街道
id5011000001886,周康一村,康桥镇
id5011000001888,界泾港新村,夏阳街道
id5011000001888,界泾港新村,夏阳街道
id5011000001889,凌兆新村三林路785弄,东明路街道
id5011000001890,凌兆新村三林路711弄,东明路街道
id5011000001891,凌兆新村凌兆路555弄,东明路街道
id5011000001892,凌兆新村凌兆路428弄,东明路街道
id5011000001893,凌兆新村凌兆路334弄,东明路街道
id5011000001894,凌兆新村上浦路480弄,东明路街道
id5011000001895,凌兆新村上浦路505弄,东明路街道
id5011000001897,云锦丽苑,泥城镇
id5011000001901,广中四村,广中路街道
id5011000001904,新珠苑,莘庄镇
id5011000001905,甜爱别墅公寓,欧阳路街道
id5011000001907,艺泰一品花园,宣桥镇
id5011000001908,永丰苑,永丰街道
id5011000001909,高科西路2763弄,花木街道
id5011000001910,场中路2155弄,彭浦新村街道
id5011000001910,场中路2155弄待失效,彭浦新村街道
id5011000001913,三兴小区,天目西路街道
id5011000001916,凯迪虹桥晶舍,虹梅路街道
id5011000001917,民主新村,七宝镇
id5011000001921,万科翡翠滨江一期,洋泾街道
id5011000001923,共和新路1200弄,共和新路街道
id5011000001925,沪太家具大厦,共和新路街道
id5011000001928,雅戈尔长风8号,长风新村街道
id5011000001929,茂龄别墅公房,天平路街道
id5011000001931,信达郡庭,罗店镇
id5011000001932,科峰公寓,曲阳路街道
id5011000001933,青年路239号,七宝镇
id5011000001936,经典花园公寓,康桥镇
id5011000001937,中兴路461弄,宝山路街道
id5011000001938,延吉一村,延吉新村街道
id5011000001940,兴亚广场办公楼,宝山路街道
id5011000001940,兴亚广场公寓,宝山路街道
id5011000001941,东方城市豪苑,川沙新镇
id5011000001942,荣成路41弄,陆家嘴街道
id5011000001943,东岸新里,五角场镇
id5011000001944,塘南小区,南码头路街道
id5011000001947,丽景公寓,嘉定镇街道
id5011000001948,爱家华城东区,川沙新镇
id5011000001949,宝宜苑,盈浦街道
id5011000001952,乐湖新村,朱家角镇
id5011000001953,石化八村,石化街道
id5011000001954,海趣馨苑,山阳镇
id5011000001955,胜利路204弄,盈浦街道
id5011000001956,汇贤雅苑,航头镇
id5011000001957,吉园坊,惠南镇
id5011000001959,欣欣家园,周浦镇
id5011000001961,航城园,祝桥镇
id5011000001963,北港苑小区,青村镇
id5011000001964,阳曲路181弄,临汾路街道
id5011000001966,红宾院小区,中山街道
id5011000001967,启航城,白鹤镇
id5011000001967,绿地启航城,白鹤镇
id5011000001969,中艺花园,友谊路街道
id5011000001970,莲安东路79弄,北蔡镇
id5011000001972,龙江路130弄,平凉路街道
id5011000001973,晋阳里,提篮桥街道
id5011000001976,清河湾佳苑一期,盈浦街道
id5011000001977,东风二村崇明,东平镇
id5011000001978,金桥和苑,浦兴路街道
id5011000001979,富鑫苑,航头镇
id5011000001981,润和苑三期,泗泾镇
id5011000001982,隆昌路700弄,延吉新村街道
id5011000001983,嘉珉,新成路街道
id5011000001984,香大路848弄,香花桥街道
id5011000001984,民惠佳苑一区,香花桥街道
id5011000001986,裕洲路151弄,陈家镇
id5011000001987,马桥景城乐康苑,马桥镇
id5011000001987,万科城,马桥镇
id5011000001988,绿地清猗园二期,南翔镇
id5011000001988,绿地清猗园,南翔镇
id5011000001988,绿地清猗园三期,南翔镇
id5011000001988,绿地清猗园威廉公馆,南翔镇
id5011000001989,龙超八村,南汇新城镇
id5011000001991,北虹新村,南桥镇
id5011000001992,听悦路1205弄,惠南镇
id5011000001992,民乐城丽园北园,惠南镇
id5011000001993,果园一村,周浦镇
id5011000001994,清风名苑,泥城镇
id5011000001995,朱行二村,梅陇镇
id5011000001997,阳光美林,月浦镇
id5011000001999,长乐二村,新海镇
id5011000002001,凌兆新村上浦路606弄,东明路街道
id5011000002002,凌兆新村上浦路276弄,东明路街道
id5011000002003,凌兆新村上浦路165弄,东明路街道
id5011000002004,安临小区,三林镇
id5011000002009,新村路422号,甘泉路街道
id5011000002010,玉屏南路59号,天山路街道
id5011000002016,上南路3349弄,三林镇
id5011000002021,上南春天苑,三林镇
id5011000002022,凌兆佳苑长清路1658弄,东明路街道
id5011000002022,凌兆佳苑,东明路街道
id5011000002024,淞宏苑,淞南镇
id5011000002026,大宁路590号,大宁路街道
id5011000002028,梓潼新村,康桥镇
id5011000002029,海汇清波苑,南汇新城镇
id5011000002030,海阳一村,三林镇
id5011000002033,交大农学院家属楼,七宝镇
id5011000002035,吴家湾路200弄,江湾镇街道
id5011000002036,叠翠苑,三林镇
id5011000002040,巨鹿路385号,瑞金二路街道
id5011000002041,广中路452号,广中路街道
id5011000002045,静安南洋家园,江宁路街道
id5011000002052,佳兆业壹号,马陆镇
id5011000002054,闵浦新苑四村,浦江镇
id5011000002055,民星路408弄,殷行街道
id5011000002059,世博家园七街坊,浦江镇
id5011000002059,浦江世博家园七街坊,浦江镇
id5011000002063,上浦小区,川沙新镇
id5011000002066,欣荷苑,宣桥镇
id5011000002067,大连西路26弄,四平路街道
id5011000002073,宜山路701弄,田林街道
id5011000002074,巨野路109弄,洋泾街道
id5011000002075,斜土路540号,打浦桥街道
id5011000002077,海星公寓,七宝镇
id5011000002081,华夏茗苑,七宝镇
id5011000002081,华夏茗苑一期,七宝镇
id5011000002083,华馨苑别墅,杨行镇
id5011000002085,汇康锦苑,航头镇
id5011000002087,绿地新里派克公馆,赵巷镇
id5011000002091,合肥路269号,淮海中路街道
id5011000002093,嘉天汇,静安寺街道
id5011000002094,虹漕路19弄,虹梅路街道
id5011000002095,运光新村,五角场街道
id5011000002096,浦江坤庭—翠御,浦江镇
id5011000002097,金鹏花苑,南桥镇
id5011000002099,中华新路591弄,芷江西路街道
id5011000002102,青云路461弄,宝山路街道
id5011000002103,锦泽苑,夏阳街道
id5011000002105,东南一村,周浦镇
id5011000002106,古楼新苑,泗泾镇
id5011000002106,古楼新苑,泗泾镇
id5011000002107,崧泽华城青湖苑,赵巷镇
id5011000002108,祥和花苑公寓,方松街道
id5011000002109,闸园二村,南桥镇
id5011000002110,清河路100弄,嘉定镇街道
id5011000002110,高层小区,嘉定镇街道
id5011000002111,凤凰花苑,长兴镇
id5011000002111,凤凰花苑崇明,长兴镇
id5011000002112,王桥苑,川沙新镇
id5011000002113,新高苑四期,高行镇
id5011000002116,周东新村,康桥镇
id5011000002117,图们路20弄,长白新村街道
id5011000002118,嘉贤庄,新成路街道
id5011000002119,东外苑,中山街道
id5011000002120,嘉宝公寓,嘉定镇街道
id5011000002126,馨佳园菊泉街1969弄,顾村镇
id5011000002127,景乐南一村,廊下镇
id5011000002129,大寺新村,亭林镇
id5011000002131,鹤庆苑,江川路街道
id5011000002133,新枫新村,枫泾镇
id5011000002134,西油墩港路177弄,赵巷镇
id5011000002134,崧泽华城逸泰雅苑,赵巷镇
id5011000002135,丽都华庭,泥城镇
id5011000002137,临江一村,友谊路街道
id5011000002138,雪野路34弄,周家渡街道
id5011000002138,雪野路34弄待失效,周家渡街道
id5011000002139,秀涓路46弄,赵巷镇
id5011000002140,东风一村,东平镇
id5011000002142,凤凰景苑,江川路街道
id5011000002144,听潮一村,惠南镇
id5011000002145,中冶枫郡苑,枫泾镇
id5011000002146,北门二村,城桥镇
id5011000002147,供销新村,东平镇
id5011000002149,丰庄十四街坊,真新街道
id5011000002149,丰庄十二街坊,真新街道
id5011000002150,东海三村,书院镇
id5011000002151,东海二村,书院镇
id5011000002153,临港家园,南汇新城镇
id5011000002153,绿地临港家园,南汇新城镇
id5011000002154,新凤凰城,惠南镇
id5011000002155,镇泽路518弄,赵巷镇
id5011000002155,巷佳华苑 二期,赵巷镇
id5011000002155,巷佳华苑二期,赵巷镇
id5011000002156,龙胜路69弄,山阳镇
id5011000002158,嘉兴路335号,嘉兴路街道
id5011000002159,海欣家园,山阳镇
id5011000002162,新江湾中凯城市之光,新江湾城街道
id5011000002162,中凯城市之光新江湾,新江湾城街道
id5011000002166,鸿宝新村,南桥镇
id5011000002168,安高东方御府,马陆镇
id5011000002170,兰馨苑杨浦,五角场镇
id5011000002172,华丰佳园,三林镇
id5011000002173,菊泉新村,顾村镇
id5011000002176,安亭新镇雅苑,安亭镇
id5011000002180,武夷路418弄,华阳路街道
id5011000002182,爱嘉苑,南码头路街道
id5011000002183,海芦镜湖苑,南汇新城镇
id5011000002189,恒业路340弄,广中路街道
id5011000002191,瞿溪路124号,半淞园路街道
id5011000002199,洛川东路330号,共和新路街道
id5011000002200,上河湾,长征镇
id5011000002201,陆丰苑小区,宝山路街道
id5011000002202,鹏丰苑,北蔡镇
id5011000002203,东海小区,提篮桥街道
id5011000002209,绿地世纪城酒店式公寓,长风新村街道
id5011000002213,山阴路310弄,欧阳路街道
id5011000002215,金美苑,七宝镇
id5011000002217,叶家桥路381弄,浦江镇
id5011000002218,书香银苑,新江湾城街道
id5011000002220,紫竹雅苑,高桥镇
id5011000002224,齐友佳苑,唐镇
id5011000002228,虹光公寓,广中路街道
id5011000002228,虹光公寓,广中路街道
id5011000002230,场中路2765弄,彭浦新村街道
id5011000002230,北杰公寓,彭浦新村街道
id5011000002231,莲溪八村,北蔡镇
id5011000002237,千秋嘉苑,高东镇
id5011000002238,华悦家园,虹梅路街道
id5011000002239,淞滨支路80弄,吴淞街道
id5011000002241,渔洋苑,洞泾镇
id5011000002243,三湘七星府邸,新江湾城街道
id5011000002246,石化六村,石化街道
id5011000002247,花木绿城锦绣兰庭,花木街道
id5011000002248,卫新小区,提篮桥街道
id5011000002252,虬江路888弄,宝山路街道
id5011000002253,居礼苑公寓,徐泾镇
id5011000002253,居礼苑别墅,徐泾镇
id5011000002254,方舟休闲广场公寓,岳阳街道
id5011000002254,方舟休闲广场,岳阳街道
id5011000002255,绿厦小区,芷江西路街道
id5011000002257,番禺路395号,新华路街道
id5011000002258,飞虹南村,金山卫镇
id5011000002259,杭州湾家园,山阳镇
id5011000002262,电业新村,堡镇
id5011000002264,中原路28弄,五角场镇
id5011000002265,人生港湾南欧城,惠南镇
id5011000002266,滨海四村,石化街道
id5011000002267,万祥金邸,朱泾镇
id5011000002268,祥安梅苑,万祥镇
id5011000002268,祥安兰苑,万祥镇
id5011000002269,东南弄村公寓,罗店镇
id5011000002272,绿地景汇佳苑,周浦镇
id5011000002273,练祁佳苑,菊园新区管委会
id5011000002277,海畔家园二期,柘林镇
id5011000002278,温宿路72弄,嘉定镇街道
id5011000002280,城西小区,川沙新镇
id5011000002281,长征新村,吴淞街道
id5011000002282,乐怡苑奉贤,柘林镇
id5011000002284,康达公寓,惠南镇
id5011000002285,云松华庭,泥城镇
id5011000002286,月亮湾园,川沙新镇
id5011000002288,荣乐水岸,永丰街道
id5011000002292,淞南新村,淞南镇
id5011000002293,临源三村,朱泾镇
id5011000002295,工农新村,新场镇
id5011000002295,工农新村新场,新场镇
id5011000002296,聚缘中庭,浦江镇
id5011000002297,宝钢六村,友谊路街道
id5011000002298,周康新村,康桥镇
id5011000002298,周康新村,康桥镇
id5011000002298,周康新村待失效,康桥镇
id5011000002298,周康新村待失效,康桥镇
id5011000002299,海芦月华苑,南汇新城镇
id5011000002300,卫康花苑,金山卫镇
id5011000002303,学前二村,高桥镇
id5011000002305,好家园,张庙街道
id5011000002306,花园新村,老港镇
id5011000002309,林厦小区,延吉新村街道
id5011000002311,西郊紫薇花园,新泾镇
id5011000002313,梅花园,康健新村街道
id5011000002315,泰禾红御,高境镇
id5011000002316,民主路91号,七宝镇
id5011000002318,会文路201弄,宝山路街道
id5011000002324,金钻苑,曹路镇
id5011000002325,局西村,宝山路街道
id5011000002330,莲康苑,北蔡镇
id5011000002331,佳木斯路285号,五角场镇
id5011000002332,泗塘六村,张庙街道
id5011000002337,中山南二路943号,枫林路街道
id5011000002339,中华新路725弄,芷江西路街道
id5011000002340,齐宏苑,南码头路街道
id5011000002342,长宁路1488弄3支弄,周家桥街道
id5011000002346,余姚路311号,曹家渡街道
id5011000002348,美罗家园宝欣苑七村,罗店镇
id5011000002349,四平路643号,欧阳路街道
id5011000002352,水电路818弄,凉城新村街道
id5011000002353,欣德花苑,新桥镇
id5011000002356,普铁新村,天目西路街道
id5011000002356,铁路新村华池路,天目西路街道
id5011000002357,惠益新苑,惠南镇
id5011000002359,新昌里公寓,周家渡街道
id5011000002362,花苑村玉兰园,康健新村街道
id5011000002363,新月明珠园,月浦镇
id5011000002365,怡静园,高桥镇
id5011000002366,龙门邨,老西门街道
id5011000002367,嘉星小区,新成路街道
id5011000002370,丽景花园,顾村镇
id5011000002371,愚园路1423弄,华阳路街道
id5011000002372,五里桥路178号,五里桥街道
id5011000002372,五里桥路178-184号,五里桥街道
id5011000002373,安远路705号,长寿路街道
id5011000002375,嘉业海悦公寓,海湾镇
id5011000002376,华骥苑,夏阳街道
id5011000002378,莘南花苑二村,莘庄镇
id5011000002382,保利茉莉公馆公寓,浦江镇
id5011000002382,保利茉莉公馆二期,浦江镇
id5011000002383,雍华府公寓,颛桥镇
id5011000002384,枫阳新村,枫泾镇
id5011000002387,车站北路491弄,凉城新村街道
id5011000002390,丰庄小区,真新街道
id5011000002391,利津小区,沪东新村街道
id5011000002393,丰怡苑,曹路镇
id5011000002394,山西南路9弄,外滩街道
id5011000002395,东鼎名人府邸,
id5011000002395,东鼎名人府邸松江,
id5011000002396,丰庄六街坊,真新街道
id5011000002397,协通公寓,安亭镇
id5011000002399,广汇花苑,枫林路街道
id5011000002403,凌兆新村上浦路510弄,东明路街道
id5011000002406,上钢五村,上钢新村街道
id5011000002409,延吉中路310弄,控江路街道
id5011000002411,恒业路311弄,广中路街道
id5011000002412,靖海苑公寓,惠南镇
id5011000002414,潼港三村,高桥镇
id5011000002421,通用国际,南翔镇
id5011000002424,圣骊名苑,平凉路街道
id5011000002427,光启南路80号,老西门街道
id5011000002428,上坤乐城,顾村镇
id5011000002430,浦江世博家园六街坊,浦江镇
id5011000002432,晨兴公寓,夏阳街道
id5011000002434,华亭荣园,永丰街道
id5011000002435,凌云公寓浦东,东明路街道
id5011000002435,凌云公寓,东明路街道
id5011000002436,明丰苑,大桥街道
id5011000002437,万汇公寓,大桥街道
id5011000002438,海南西弄64号,半淞园路街道
id5011000002440,申雅苑,周浦镇
id5011000002442,陆家嘴滨江公馆,洋泾街道
id5011000002443,凯旋路114号,周家桥街道
id5011000002451,柳州路374弄,田林街道
id5011000002455,城西二村,川沙新镇
id5011000002457,杨园四村,高东镇
id5011000002458,高海家苑,高行镇
id5011000002463,象屿郦庭,高境镇
id5011000002465,万龙新村,南桥镇
id5011000002470,蒲汇公寓,七宝镇
id5011000002471,真南路822弄521支弄,桃浦镇
id5011000002476,上海诗林公寓,九亭镇
id5011000002478,锦秋路1188弄,大场镇
id5011000002479,西郊玫瑰湾花苑公寓,徐泾镇
id5011000002482,车站新村普陀,真如镇
id5011000002483,泰苑公寓,康桥镇
id5011000002484,博安苑,北蔡镇
id5011000002487,红墅1858公寓,方松街道
id5011000002488,洛川东路340号,共和新路街道
id5011000002489,华泽新苑,新桥镇
id5011000002490,盛华景苑,华泾镇
id5011000002492,玉屏小区,天山路街道
id5011000002494,双峰小区,枫林路街道
id5011000002495,鹤庆路810弄,江川路街道
id5011000002496,源枫景苑,江川路街道
id5011000002497,辽源西路3号,江浦路街道
id5011000002498,浦联佳苑,彭浦镇
id5011000002499,园南三村,长桥街道
id5011000002501,大华锦绣华城十五街区,北蔡镇
id5011000002503,东瑞公寓,周家渡街道
id5011000002507,连波路228弄,花木街道
id5011000002510,欧阳路364弄,欧阳路街道
id5011000002511,紫云路61号,天山路街道
id5011000002513,锦绣江南二期,虹桥镇
id5011000002514,由中苑,花木街道
id5011000002515,景舒苑四村,浦江镇
id5011000002516,嘉宝新园,南翔镇
id5011000002518,祥生瑞和苑,梅陇镇
id5011000002519,莲泰苑,北蔡镇
id5011000002522,控江路896弄,延吉新村街道
id5011000002523,芷江西路239弄,芷江西路街道
id5011000002525,银浦大楼,平凉路街道
id5011000002527,盛世联弈苑,祝桥镇
id5011000002528,伟业金锦苑一村,沪东新村街道
id5011000002529,伟业金锦苑二村,沪东新村街道
id5011000002533,康健路341弄,康健新村街道
id5011000002534,天宝路15弄,嘉兴路街道
id5011000002541,宝杨路575弄,友谊路街道
id5011000002544,胡家木桥路35弄,嘉兴路街道
id5011000002545,锦丽斯公寓,江浦路街道
id5011000002546,娄山关路969弄,周家桥街道
id5011000002549,运银公寓,高桥镇
id5011000002552,高杨佳苑,高境镇
id5011000002553,西新苑,岳阳街道
id5011000002556,宝华盛世花园,月浦镇
id5011000002559,万科白马花园北区公寓,新桥镇
id5011000002559,万科白马花园北区别墅,新桥镇
id5011000002561,石化十二村,石化街道
id5011000002564,打虎山路84弄,四平路街道
id5011000002565,市光路60弄,五角场镇
id5011000002567,控江路1200弄,控江路街道
id5011000002569,民京路838弄,五角场镇
id5011000002570,沧州路180弄,控江路街道
id5011000002571,延吉东路131弄,长白新村街道
id5011000002573,绿景家苑,五角场镇
id5011000002574,眉州路100弄,大桥街道
id5011000002577,国定路600弄,五角场街道
id5011000002578,政立路830弄,五角场街道
id5011000002581,四平路2100弄,五角场街道
